UCAV,GRMA,RHON,GR_RAB,BPHI,TNPH,RES_BD,P16B,A40B,VSH,VCO
,,,78.21287,,,1.75875,,,,
,,,78.44762,,,,,,,
,,,78.6819,,,,,,,
,,,78.91627,,,,,,,
,,,79.15054,,,,,,,
,,,79.38491,,,1.070444,,,,
,,,78.91118,,,,,,,
,,,78.43803,,,,,,,
,,,77.96468,,,,,,,
,,,77.49153,,,,,,,
,,,77.01706,,,1.588025,,,,
,,,76.37995,,,,,,,
,,,75.74312,,,,,,,
,,,75.106,,,,,,,
,,,74.46918,,,,,,,
,,,73.83108,,,1.334563,,,,
,,,73.50954,,,,,,,
,,,73.18814,,,,,,,
,,,72.8666,,,,,,,
,,,72.54456,,,,,,,
,,,72.22363,,,1.595194,,,,
,,,72.72666,,,,,,,
,,,73.22948,,,,,,,
,,,73.73251,,,,,,,
,,,74.23633,,,,,,,
,,,74.73979,,,1.508932,,,,
,,,75.99047,,,,,,,
,,,77.2406,,,,,,,
,,,78.49127,,,,,,,
,,,79.7439,,,,,,,
,,,80.99422,,,1.24799,,,,
,,,81.36642,,,,,,,
,,,81.73846,,,,,,,
,,,82.11065,,,,,,,
,,,82.48344,,,,,,,
,,,82.85525,,,1.097729,,,,
,,,81.73319,,,,,,,
,,,80.61162,,,,,,,
,,,79.48731,,,,,,,
,,,78.36575,,,,,,,
,,,77.24369,,,1.343248,,,,
,,,76.19314,,,,,,,
,,,75.14304,,,,,,,
,,,74.09039,,,,,,,
,,,73.04029,,,,,,,
,,,71.98974,,,1.34986,,,,
,,,71.91368,,,,,,,
,,,71.83756,,,,,,,
,,,71.76157,,,,,,,
,,,71.6856,,,,,,,
,,,71.6096,,,1.498467,,,,
,,,71.97011,,,,,,,
,,,72.33128,,,,,,,
,,,72.69189,,,,,,,
,,,73.05235,,,,,,,
,,,73.41296,,,1.468622,,,,
,,,73.18111,,,,,,,
,,,72.94869,,,,,,,
,,,72.71663,,,,,,,
,,,72.48467,,,,,,,
,,,72.2526,,,1.50344,,,,
,,,71.67192,,,,,,,
,,,71.09016,,,,,,,
,,,70.50929,,,,,,,
,,,69.9287,,,,,,,
,,,69.34783,,,1.481351,,,,
,,,69.58142,,,,,,,
,,,69.81502,,,,,,,
,,,70.04871,,,,,,,
,,,70.2823,,,,,,,
,,,70.51599,,,1.612796,,,,
,,,70.43046,,,,,,,
,,,70.34486,,,,,,,
,,,70.25924,,,,,,,
,,,70.17365,,,,,,,
,,,70.08785,,,1.320677,,,,
,,,70.00768,,,,,,,
,,,69.92754,,,,,,,
,,,69.84737,,,,,,,
,,,69.76707,,,,,,,
,,,69.68806,,,1.584538,,,,
,,,70.98219,,,,,,,
,,,72.27577,,,,,,,
,,,73.5699,,,,,,,
,,,74.86607,,,,,,,
,,,76.15966,,,1.210041,,,,
,,,76.65482,,,,,,,
,,,77.14975,,,,,,,
,,,77.64491,,,,,,,
,,,78.14083,,,,,,,
,,,78.63543,,,1.059534,,,,
,,,78.06966,,,,,,,
,,,77.50414,,,,,,,
,,,76.93836,,,,,,,
,,,76.3717,,,,,,,
,,,75.80619,,,0.945132,,,,
,,,75.95603,,,,,,,
,,,76.1058,,,,,,,
,,,76.25564,,,,,,,
,,,76.4057,,,,,,,
,,,76.55558,,,0.7740293,,,,
,,,76.88432,,,,,,,
,,,77.21291,,,,,,,
,,,77.5423,,,,,,,
,,,77.8709,,,,,,,
,,,78.19962,,,1.047334,,,,
,,,78.14927,,,,,,,
,,,78.09894,,,,,,,
,,,78.04848,,,,,,,
,,,77.99815,,,,,,,
,,,77.94779,,,0.8043858,,,,
,,,77.59589,,,,,,,
,,,77.2434,,,,,,,
,,,76.89146,,,,,,,
,,,76.53968,,,,,,,
,,,76.18774,,,0.8889247,,,,
,,,75.75518,,,,,,,
,,,75.32191,,,,,,,
,,,74.88934,,,,,,,
,,,74.45693,,,,,,,
,,,74.02435,,,,,,,
,,,74.21799,,,,,,,
,,,74.41221,,,,,,,
,,,74.60612,,,,,,,
,,,74.79996,,,,,,,
,,,74.99387,,,,,,,
,,,75.39031,,,,,,,
,,,75.78749,,,,,,,
,,,76.18405,,,,,,,
,,,76.58044,,,,,,,
,,,76.977,,,,,,,
,,,76.52373,,,,,,,
,,,76.07095,,,,,,,
,,,75.61795,,,,,,,
,,,75.16516,,,,,,,
,,,74.71217,,,,,,,
,,,,,,,,,-999250.0,1473.2
,,,,,,,,,-999250.0,1469.9
,,,,,,,,,-999250.0,1464.8000000000002
,,,,,,,,,-999250.0,1463.2
,,,,,,,,,-999250.0,1463.1000000000001
,,,,,,,,,-999250.0,1463.2
,,,,,,,,,-999250.0,1464.8000000000002
,,,,,,,,,-999250.0,1469.9
,,,,,,,,,-999250.0,1473.2
,,,,,,,,,-999250.0,1478.3999999999999
,,,,,,,,,-999250.0,1481.8
,,,,,,,,,-999250.0,1488.8999999999999
,,,,,,,,,-999250.0,1499.4
,,,,,,,,,-999250.0,1517.2
,,,,,,,,,-999250.0,1540.8999999999999
,,,,,,,,,-999250.0,1559.6000000000001
,,,,,,,,,-999250.0,1569.1999999999998
,,,,,,,,,-999250.0,1569.3
,,,,,,,,,-999250.0,1561.7
,,,,,,,,,-999250.0,1554.2
,,,,,,,,,-999250.0,1554.2
,,,,,,,,,-999250.0,1559.9
,,,,,,,,,-999250.0,1563.6000000000001
,,,,,,,,,-999250.0,1569.3999999999999
,,,,,,,,,-999250.0,1571.1999999999998
,,,,,,,,,-999250.0,1569.3999999999999
,,,,,,,,,-999250.0,1563.7
,,,,,,,,,-999250.0,1563.7
,,,,,,,,,-999250.0,1569.3
,,,,,,,,,-999250.0,1569.3
,,,,,,,,,-999250.0,1563.6000000000001
,,,,,,,,,-999250.0,1561.8000000000002
,,,,,,,,,-999250.0,1561.8000000000002
,,,,,,,,,-999250.0,1563.7
,,,,,,,,,-999250.0,1571.3
,,,,,,,,,-999250.0,1579.1
,,,,,,,,,-999250.0,1583.0
,,,,,,,,,-999250.0,1589.0
,,,,,,,,,-999250.0,1590.9
,,,,,,,,,-999250.0,1592.9
,,,,,,,,,-999250.0,1599.0
,,,,,,,,,-999250.0,1602.9
,,,,,,,,,-999250.0,1608.9
,,,,,,,,,-999250.0,1608.9
,,,,,,,,,-999250.0,1600.9
,,,,,,,,,-999250.0,1591.1
,,,,,,,,,-999250.0,1585.2
,,,,,,,,,-999250.0,1591.0
,,,,,,,,,-999250.0,1598.9
,,,,,,,,,-999250.0,1600.9
,,,,,,,,,-999250.0,1600.9
,,,,,,,,,-999250.0,1600.9
,,,,,,,,,-999250.0,1600.9
,,,,,,,,,-999250.0,1601.0
,,,,,,,,,-999250.0,1603.0
,,,,,,,,,-999250.0,1611.1
,,,,,,,,,-999250.0,1621.2
,,,,,,,,,-999250.0,1627.1
,,,,,,,,,-999250.0,1615.0
,,,,,,,,,-999250.0,1589.1
,,,,,,,,,-999250.0,1583.3999999999999
,,,,,,,,,-999250.0,1591.0
,,,,,,,,,-999250.0,1600.8
,,,,,,,,,-999250.0,1606.8
,,,,,,,,,-999250.0,1600.7
,,,,,,,,,-999250.0,1588.9
,,,,,,,,,-999250.0,1571.5
,,,,,,,,,-999250.0,1558.2
,,,,,,,,,-999250.0,1565.8000000000002
,,,,,,,,,-999250.0,1588.9
,,,,,,,,,-999250.0,1608.8
,,,,,,,,,-999250.0,1619.0
,,,,,,,,,-999250.0,1619.1
,,,,,,,,,-999250.0,1611.0
,,,,,,,,,-999250.0,1600.9
,,,,,,,,,-999250.0,1591.0
,,,,,,,,,-999250.0,1583.1
,,,,,,,,,-999250.0,1579.2
,,,,,,,,,-999250.0,1575.3
,,,,,,,,,-999250.0,1581.5
,,,,,,,,,-999250.0,1593.3999999999999
,,,,,,,,,-999250.0,1605.0
,,,,,,,,,-999250.0,1600.8
,,,,,,,,,-999250.0,1592.9
,,,,,,,,,-999250.0,1586.9
,,,,,,,,,-999250.0,1571.3999999999999
,,,,,,,,,-999250.0,1558.0
,,,,,,,,,-999250.0,1560.0
,,,,,,,,,-999250.0,1565.6000000000001
,,,,,,,,,-999250.0,1579.2
,,,,,,,,,-999250.0,1590.9
,,,,,,,,,-999250.0,1600.9
,,,,,,,,,-999250.0,1611.0
,,,,,,,,,-999250.0,1619.2
,,,,,,,,,-999250.0,1623.3
,,,,,,,,,-999250.0,1629.5
,,,,,,,,,-999250.0,1629.3999999999999
,,,,,,,,,-999250.0,1621.3
,,,,,,,,,-999250.0,1613.0
,,,,,,,,,-999250.0,1607.0
,,,,,,,,,-999250.0,1595.0
,,,,,,,,,-999250.0,1593.2
,,,,,,,,,-999250.0,1603.0
,,,,,,,,,-999250.0,1619.2
,,,,,,,,,-999250.0,1631.5
,,,,,,,,,-999250.0,1639.8999999999999
,,,,,,,,,-999250.0,1639.8999999999999
,,,,,,,,,-999250.0,1631.6
,,,,,,,,,-999250.0,1621.3999999999999
,,,,,,,,,-999250.0,1613.2
,,,,,,,,,-999250.0,1613.2
,,,,,,,,,-999250.0,1621.3999999999999
,,,,,,,,,-999250.0,1631.6
,,,,,,,,,-999250.0,1640.0
,,,,,,,,,-999250.0,1642.2
,,,,,,,,,-999250.0,1644.3000000000002
,,,,,,,,,-999250.0,1650.7
,,,,,,,,,-999250.0,1652.7
,,,,,,,,,-999250.0,1650.7
,,,,,,,,,-999250.0,1644.2
,,,,,,,,,-999250.0,1638.0
,,,,,,,,,-999250.0,1625.3999999999999
,,,,,,,,,-999250.0,1619.3
,,,,,,,,,-999250.0,1611.1
,,,,,,,,,-999250.0,1603.0
,,,,,,,,,-999250.0,1601.1
,,,,,,,,,-999250.0,1605.1
,,,,,,,,,-999250.0,1619.2
,,,,,,,,,-999250.0,1629.6
,,,,,,,,,-999250.0,1635.8
,,,,,,,,,-999250.0,1648.6000000000001
,,,,,,,,,-999250.0,1653.5
,,,,,,,,,-999250.0,1655.5
,,,,,,,,,-999250.0,1655.8999999999999
,,,,,,,,,-999250.0,1663.5
,,,,,,,,,-999250.0,1667.8999999999999
,,,,,,,,,-999250.0,1657.1
,,,,,,,,,-999250.0,1653.0
,,,,,,,,,-999250.0,1655.1
,,,,,,,,,-999250.0,1665.8
,,,,,,,,,-999250.0,1681.1000000000001
,,,,,,,,,-999250.0,1685.4
,,,,,,,,,-999250.0,1683.2
,,,,,,,,,-999250.0,1672.3
,,,,,,,,,-999250.0,1657.1
,,,,,,,,,-999250.0,1650.7
,,,,,,,,,-999250.0,1642.0
,,,,,,,,,-999250.0,1629.5
,,,,,,,,,-999250.0,1611.0
,,,,,,,,,-999250.0,1593.2
,,,,,,,,,-999250.0,1587.2
,,,,,,,,,-999250.0,1599.1
,,,,,,,,,-999250.0,1610.9
,,,,,,,,,-999250.0,1619.1
,,,,,,,,,-999250.0,1618.7
,,,,,,,,,-999250.0,1600.6
,,,,,,,,,-999250.0,1554.2
,,,,,,,,,-999250.0,1515.7
,,,,,,,,,-999250.0,1510.3999999999999
,,,,,,,,,-999250.0,1526.5
,,,,,,,,,-999250.0,1546.2
,,,,,,,,,-999250.0,1560.7
,,,,,,,,,-999250.0,1571.0
,,,,,,,,,-999250.0,1579.9
,,,,,,,,,-999250.0,1576.8999999999999
,,,,,,,,,-999250.0,1569.5
,,,,,,,,,-999250.0,1561.5
,,,,,,,,,-999250.0,1556.1000000000001
,,,,,,,,,-999250.0,1559.8000000000002
,,,,,,,,,-999250.0,1559.6000000000001
,,,,,,,,,-999250.0,1550.2
,,,,,,,,,-999250.0,1535.5
,,,,,,,,,-999250.0,1528.2
,,,,,,,,,-999250.0,1533.7
,,,,,,,,,-999250.0,1542.8
,,,,,,,,,-999250.0,1552.3
,,,,,,,,,-999250.0,1565.6000000000001
,,,,,,,,,-999250.0,1588.8
,,,,,,,,,-999250.0,1604.7
,,,,,,,,,-999250.0,1600.7
,,,,,,,,,-999250.0,1591.0
,,,,,,,,,-999250.0,1583.3
,,,,,,,,,-999250.0,1587.3999999999999
,,,,,,,,,-999250.0,1615.1
,,,,,,,,,-999250.0,1650.3000000000002
,,,,,,,,,-999250.0,1652.6000000000001
,,,,,,,,,-999250.0,1648.7
,,,,,,,,,-999250.0,1661.5
,,,,,,,,,-999250.0,1670.6000000000001
,,,,,,,,,-999250.0,1662.5
,,,,,,,,,-999250.0,1636.6000000000001
,,,,,,,,,-999250.0,1611.6999999999998
,,,,,,,,,-999250.0,1604.4
,,,,,,,,,-999250.0,1613.2
,,,,,,,,,-999250.0,1629.6999999999998
,,,,,,,,,-999250.0,1646.4
,,,,,,,,,-999250.0,1672.3
,,,,,,,,,-999250.0,1691.8
,,,,,,,,,-999250.0,1689.7
,,,,,,,,,-999250.0,1665.5
,,,,,,,,,-999250.0,1638.0
,,,,,,,,,-999250.0,1605.2
,,,,,,,,,-999250.0,1589.1
,,,,,,,,,-999250.0,1599.1
,,,,,,,,,-999250.0,1607.3999999999999
,,,,,,,,,-999250.0,1598.2
,,,,,,,,,-999250.0,1598.8
,,,,,,,,,-999250.0,1606.7
,,,,,,,,,-999250.0,1625.5
,,,,,,,,,-999250.0,1635.8999999999999
,,,,,,,,,-999250.0,1657.2
,,,,,,,,,-999250.0,1689.8999999999999
,,,,,,,,,-999250.0,1705.5
,,,,,,,,,-999250.0,1705.6
,,,,,,,,,-999250.0,1692.1999999999998
,,,,,,,,,-999250.0,1668.1
,,,,,,,,,-999250.0,1655.1
,,,,,,,,,-999250.0,1650.6000000000001
,,,,,,,,,-999250.0,1640.0
,,,,,,,,,-999250.0,1623.6
,,,,,,,,,-999250.0,1617.6
,,,,,,,,,-999250.0,1633.8
,,,,,,,,,-999250.0,1656.9
,,,,,,,,,-999250.0,1661.1
,,,,,,,,,-999250.0,1652.7
,,,,,,,,,-999250.0,1640.1
,,,,,,,,,-999250.0,1625.6
,,,,,,,,,-999250.0,1623.6
,,,,,,,,,-999250.0,1631.6999999999998
,,,,,,,,,-999250.0,1640.1
,,,,,,,,,-999250.0,1644.2
,,,,,,,,,-999250.0,1650.7
,,,,,,,,,-999250.0,1652.8
,,,,,,,,,-999250.0,1652.8
,,,,,,,,,-999250.0,1650.7
,,,,,,,,,-999250.0,1644.3000000000002
,,,,,,,,,-999250.0,1642.3000000000002
,,,,,,,,,-999250.0,1642.2
,,,,,,,,,-999250.0,1642.3000000000002
,,,,,,,,,-999250.0,1644.3000000000002
,,,,,,,,,-999250.0,1650.7
,,,,,,,,,-999250.0,1652.8
,,,,,,,,,-999250.0,1652.9
,,,,,,,,,-999250.0,1655.0
,,,,,,,,,-999250.0,1661.4
,,,,,,,,,-999250.0,1663.6
,,,,,,,,,-999250.0,1665.8
,,,,,,,,,-999250.0,1672.3
,,,,,,,,,-999250.0,1674.5
,,,,,,,,,-999250.0,1674.5
,,,,,,,,,-999250.0,1674.6000000000001
,,,,,,,,,-999250.0,1676.7
,,,,,,,,,-999250.0,1683.4
,,,,,,,,,-999250.0,1685.5
,,,,,,,,,-999250.0,1685.6
,,,,,,,,,-999250.0,1685.6
,,,,,,,,,-999250.0,1685.6
,,,,,,,,,-999250.0,1685.6
,,,,,,,,,-999250.0,1685.5
,,,,,,,,,-999250.0,1683.4
,,,,,,,,,-999250.0,1676.8000000000002
,,,,,,,,,-999250.0,1674.6000000000001
,,,,,,,,,-999250.0,1674.5
,,,,,,,,,-999250.0,1674.6000000000001
,,,,,,,,,-999250.0,1676.7
,,,,,,,,,-999250.0,1683.4
,,,,,,,,,-999250.0,1687.8
,,,,,,,,,-999250.0,1694.6000000000001
,,,,,,,,,-999250.0,1696.8000000000002
,,,,,,,,,-999250.0,1696.8000000000002
,,,,,,,,,-999250.0,1694.3999999999999
,,,,,,,,,-999250.0,1683.3
,,,,,,,,,-999250.0,1665.8999999999999
,,,,,,,,,-999250.0,1655.1
,,,,,,,,,-999250.0,1653.0
,,,,,,,,,-999250.0,1657.2
,,,,,,,,,-999250.0,1672.4
,,,,,,,,,-999250.0,1685.5
,,,,,,,,,-999250.0,1694.5
,,,,,,,,,-999250.0,1696.7
,,,,,,,,,-999250.0,1694.6000000000001
,,,,,,,,,-999250.0,1687.8
,,,,,,,,,-999250.0,1685.7
,,,,,,,,,-999250.0,1685.7
,,,,,,,,,-999250.0,1687.8
,,,,,,,,,-999250.0,1694.6000000000001
,,,,,,,,,-999250.0,1696.8000000000002
,,,,,,,,,-999250.0,1699.2
,,,,,,,,,-999250.0,1708.2
,,,,,,,,,-999250.0,1717.2
,,,,,,,,,-999250.0,1717.2
,,,,,,,,,-999250.0,1705.8999999999999
,,,,,,,,,-999250.0,1690.1999999999998
,,,,,,,,,-999250.0,1685.7
,,,,,,,,,-999250.0,1683.3
,,,,,,,,,-999250.0,1674.6000000000001
,,,,,,,,,-999250.0,1668.0
,,,,,,,,,-999250.0,1670.1
,,,,,,,,,-999250.0,1663.5
,,,,,,,,,-999250.0,1655.1
,,,,,,,,,-999250.0,1655.1
,,,,,,,,,-999250.0,1663.6
,,,,,,,,,-999250.0,1672.3
,,,,,,,,,-999250.0,1674.5
,,,,,,,,,-999250.0,1674.5
,,,,,,,,,-999250.0,1672.3
,,,,,,,,,-999250.0,1665.8
,,,,,,,,,-999250.0,1663.7
,,,,,,,,,-999250.0,1663.7
,,,,,,,,,-999250.0,1665.8
,,,,,,,,,-999250.0,1672.4
,,,,,,,,,-999250.0,1676.7
,,,,,,,,,-999250.0,1685.5
,,,,,,,,,-999250.0,1692.1999999999998
,,,,,,,,,-999250.0,1685.5
,,,,,,,,,-999250.0,1676.8000000000002
,,,,,,,,,-999250.0,1674.7
,,,,,,,,,-999250.0,1676.8000000000002
,,,,,,,,,-999250.0,1685.6
,,,,,,,,,-999250.0,1694.3
,,,,,,,,,-999250.0,1692.1999999999998
,,,,,,,,,-999250.0,1679.0
,,,,,,,,,-999250.0,1674.8
,,,,,,,,,-999250.0,1679.0
,,,,,,,,,-999250.0,1692.3
,,,,,,,,,-999250.0,1696.7
,,,,,,,,,-999250.0,1696.8000000000002
,,,,,,,,,-999250.0,1696.8000000000002
,,,,,,,,,-999250.0,1694.6000000000001
,,,,,,,,,-999250.0,1687.8
,,,,,,,,,-999250.0,1685.6
,,,,,,,,,-999250.0,1683.4
,,,,,,,,,-999250.0,1676.7
,,,,,,,,,-999250.0,1674.6000000000001
,,,,,,,,,-999250.0,1674.5
,,,,,,,,,-999250.0,1674.5
,,,,,,,,,-999250.0,1672.3
,,,,,,,,,-999250.0,1663.5
,,,,,,,,,-999250.0,1652.9
,,,,,,,,,-999250.0,1644.4
,,,,,,,,,-999250.0,1644.4
,,,,,,,,,-999250.0,1650.7
,,,,,,,,,-999250.0,1652.8
,,,,,,,,,-999250.0,1652.8
,,,,,,,,,-999250.0,1652.8
,,,,,,,,,-999250.0,1652.9
,,,,,,,,,-999250.0,1655.0
,,,,,,,,,-999250.0,1661.4
,,,,,,,,,-999250.0,1663.5
,,,,,,,,,-999250.0,1663.5
,,,,,,,,,-999250.0,1661.4
,,,,,,,,,-999250.0,1655.0
,,,,,,,,,-999250.0,1652.8
,,,,,,,,,-999250.0,1650.7
,,,,,,,,,-999250.0,1644.4
,,,,,,,,,-999250.0,1644.4
,,,,,,,,,-999250.0,1653.0
,,,,,,,,,-999250.0,1665.8
,,,,,,,,,-999250.0,1683.4
,,,,,,,,,-999250.0,1696.7
,,,,,,,,,-999250.0,1708.1
,,,,,,,,,-999250.0,1717.3
,,,,,,,,,-999250.0,1719.7
,,,,,,,,,-999250.0,1722.1
,,,,,,,,,-999250.0,1731.5
,,,,,,,,,-999250.0,1743.2
,,,,,,,,,-999250.0,1755.1000000000001
,,,,,,,,,-999250.0,1762.3
,,,,,,,,,-999250.0,1755.2
,,,,,,,,,-999250.0,1745.6000000000001
,,,,,,,,,-999250.0,1740.8999999999999
,,,,,,,,,-999250.0,1733.8
,,,,,,,,,-999250.0,1731.4
,,,,,,,,,-999250.0,1729.1000000000001
,,,,,,,,,-999250.0,1724.5
,,,,,,,,,-999250.0,1731.5
,,,,,,,,,-999250.0,1740.8
,,,,,,,,,-999250.0,1743.1000000000001
,,,,,,,,,-999250.0,1740.8
,,,,,,,,,-999250.0,1733.8
,,,,,,,,,-999250.0,1731.5
,,,,,,,,,-999250.0,1731.4
,,,,,,,,,-999250.0,1731.4
,,,,,,,,,-999250.0,1731.4
,,,,,,,,,-999250.0,1731.3
,,,,,,,,,-999250.0,1729.0
,,,,,,,,,-999250.0,1722.0
,,,,,,,,,-999250.0,1717.5
,,,,,,,,,-999250.0,1710.3999999999999
,,,,,,,,,-999250.0,1705.8999999999999
,,,,,,,,,-999250.0,1696.7
,,,,,,,,,-999250.0,1685.5
,,,,,,,,,-999250.0,1672.4
,,,,,,,,,-999250.0,1657.1
,,,,,,,,,-999250.0,1650.9
,,,,,,,,,-999250.0,1646.4
,,,,,,,,,-999250.0,1650.7
,,,,,,,,,-999250.0,1652.8
,,,,,,,,,-999250.0,1652.8
,,,,,,,,,-999250.0,1652.8
,,,,,,,,,-999250.0,1652.8
,,,,,,,,,-999250.0,1652.8
,,,,,,,,,-999250.0,1652.8
,,,,,,,,,-999250.0,1652.8
,,,,,,,,,-999250.0,1652.8
,,,,,,,,,-999250.0,1652.8
,,,,,,,,,-999250.0,1652.8
,,,,,,,,,-999250.0,1652.8
,,,,,,,,,-999250.0,1652.8
,,,,,,,,,-999250.0,1652.8
,,,,,,,,,-999250.0,1652.8
,,,,,,,,,-999250.0,1650.7
,,,,,,,,,-999250.0,1644.3000000000002
,,,,,,,,,-999250.0,1642.3000000000002
,,,,,,,,,-999250.0,1644.3000000000002
,,,,,,,,,-999250.0,1650.7
,,,,,,,,,-999250.0,1652.8
,,,,,,,,,-999250.0,1654.9
,,,,,,,,,-999250.0,1659.2
,,,,,,,,,-999250.0,1652.6000000000001
,,,,,,,,,-999250.0,1640.1
,,,,,,,,,-999250.0,1623.3999999999999
,,,,,,,,,-999250.0,1613.3999999999999
,,,,,,,,,-999250.0,1613.5
,,,,,,,,,-999250.0,1621.3999999999999
,,,,,,,,,-999250.0,1629.5
,,,,,,,,,-999250.0,1631.6999999999998
,,,,,,,,,-999250.0,1633.8
,,,,,,,,,-999250.0,1640.1
,,,,,,,,,-999250.0,1642.1
,,,,,,,,,-999250.0,1642.2
,,,,,,,,,-999250.0,1642.2
,,,,,,,,,-999250.0,1642.2
,,,,,,,,,-999250.0,1642.2
,,,,,,,,,-999250.0,1642.2
,,,,,,,,,-999250.0,1642.2
,,,,,,,,,-999250.0,1642.2
,,,,,,,,,-999250.0,1642.2
,,,,,,,,,-999250.0,1642.2
,,,,,,,,,-999250.0,1642.2
,,,,,,,,,-999250.0,1642.2
,,,,,,,,,-999250.0,1642.2
,,,,,,,,,-999250.0,1642.2
,,,,,,,,,-999250.0,1642.1
,,,,,,,,,-999250.0,1640.1
,,,,,,,,,-999250.0,1635.8999999999999
,,,,,,,,,-999250.0,1640.1
,,,,,,,,,-999250.0,1642.1
,,,,,,,,,-999250.0,1642.2
,,,,,,,,,-999250.0,1642.2
,,,,,,,,,-999250.0,1642.2
,,,,,,,,,-999250.0,1642.2
,,,,,,,,,-999250.0,1642.2
,,,,,,,,,-999250.0,1642.2
,,,,,,,,,-999250.0,1642.3000000000002
,,,,,,,,,-999250.0,1644.3000000000002
,,,,,,,,,-999250.0,1650.7
,,,,,,,,,-999250.0,1652.8
,,,,,,,,,-999250.0,1652.8
,,,,,,,,,-999250.0,1652.8
,,,,,,,,,-999250.0,1652.8
,,,,,,,,,-999250.0,1652.8
,,,,,,,,,-999250.0,1652.8
,,,,,,,,,-999250.0,1652.8
,,,,,,,,,-999250.0,1650.7
,,,,,,,,,-999250.0,1644.3000000000002
,,,,,,,,,-999250.0,1642.3000000000002
,,,,,,,,,-999250.0,1642.2
,,,,,,,,,-999250.0,1642.2
,,,,,,,,,-999250.0,1642.2
,,,,,,,,,-999250.0,1642.2
,,,,,,,,,-999250.0,1642.2
,,,,,,,,,-999250.0,1642.2
,,,,,,,,,-999250.0,1642.2
,,,,,,,,,-999250.0,1642.1
,,,,,,,,,-999250.0,1640.1
,,,,,,,,,-999250.0,1633.8
,,,,,,,,,-999250.0,1631.6999999999998
,,,,,,,,,-999250.0,1631.6999999999998
,,,,,,,,,-999250.0,1633.8
,,,,,,,,,-999250.0,1640.1
,,,,,,,,,-999250.0,1642.1
,,,,,,,,,-999250.0,1642.2
,,,,,,,,,-999250.0,1642.2
,,,,,,,,,-999250.0,1642.2
,,,,,,,,,-999250.0,1642.2
,,,,,,,,,-999250.0,1642.2
,,,,,,,,,-999250.0,1642.2
,,,,,,,,,-999250.0,1642.3000000000002
,,,,,,,,,-999250.0,1644.3000000000002
,,,,,,,,,-999250.0,1650.7
,,,,,,,,,-999250.0,1652.8
,,,,,,,,,-999250.0,1655.0
,,,,,,,,,-999250.0,1661.4
,,,,,,,,,-999250.0,1663.6
,,,,,,,,,-999250.0,1665.8
,,,,,,,,,-999250.0,1672.3
,,,,,,,,,-999250.0,1674.5
,,,,,,,,,-999250.0,1674.5
,,,,,,,,,-999250.0,1674.5
,,,,,,,,,-999250.0,1674.5
,,,,,,,,,-999250.0,1674.5
,,,,,,,,,-999250.0,1674.5
,,,,,,,,,-999250.0,1674.5
,,,,,,,,,-999250.0,1674.5
,,,,,,,,,-999250.0,1674.5
,,,,,,,,,-999250.0,1674.5
,,,,,,,,,-999250.0,1674.5
,,,,,,,,,-999250.0,1674.5
,,,,,,,,,-999250.0,1674.5
,,,,,,,,,-999250.0,1674.5
,,,,,,,,,-999250.0,1674.5
,,,,,,,,,-999250.0,1672.3
,,,,,,,,,-999250.0,1665.7
,,,,,,,,,-999250.0,1661.5
,,,,,,,,,-999250.0,1655.0
,,,,,,,,,-999250.0,1652.8
,,,,,,,,,-999250.0,1650.7
,,,,,,,,,-999250.0,1644.4
,,,,,,,,,-999250.0,1644.4
,,,,,,,,,-999250.0,1650.7
,,,,,,,,,-999250.0,1652.8
,,,,,,,,,-999250.0,1652.8
,,,,,,,,,-999250.0,1652.8
,,,,,,,,,-999250.0,1652.8
,,,,,,,,,-999250.0,1652.8
,,,,,,,,,-999250.0,1652.8
,,,,,,,,,-999250.0,1652.8
,,,,,,,,,-999250.0,1652.8
,,,,,,,,,-999250.0,1652.8
,,,,,,,,,-999250.0,1650.7
,,,,,,,,,-999250.0,1644.2
,,,,,,,,,-999250.0,1640.1
,,,,,,,,,-999250.0,1633.8
,,,,,,,,,-999250.0,1633.8
,,,,,,,,,-999250.0,1640.1
,,,,,,,,,-999250.0,1642.1
,,,,,,,,,-999250.0,1642.2
,,,,,,,,,-999250.0,1642.2
,,,,,,,,,-999250.0,1642.2
,,,,,,,,,-999250.0,1642.2
,,,,,,,,,-999250.0,1642.2
,,,,,,,,,-999250.0,1642.2
,,,,,,,,,-999250.0,1642.2
,,,,,,,,,-999250.0,1642.2
,,,,,,,,,-999250.0,1642.2
,,,,,,,,,-999250.0,1642.2
,,,,,,,,,-999250.0,1642.3000000000002
,,,,,,,,,-999250.0,1644.3000000000002
,,,,,,,,,-999250.0,1650.7
,,,,,,,,,-999250.0,1652.8
,,,,,,,,,-999250.0,1655.0
,,,,,,,,,-999250.0,1661.4
,,,,,,,,,-999250.0,1663.5
,,,,,,,,,-999250.0,1663.6
,,,,,,,,,-999250.0,1663.6
,,,,,,,,,-999250.0,1663.6
,,,,,,,,,-999250.0,1663.7
,,,,,,,,,-999250.0,1665.8
,,,,,,,,,-999250.0,1672.3
,,,,,,,,,-999250.0,1674.5
,,,,,,,,,-999250.0,1676.7
,,,,,,,,,-999250.0,1683.4
,,,,,,,,,-999250.0,1685.5
,,,,,,,,,-999250.0,1685.5
,,,,,,,,,-999250.0,1683.4
,,,,,,,,,-999250.0,1676.8000000000002
,,,,,,,,,-999250.0,1674.5
,,,,,,,,,-999250.0,1672.3
